user_name;text;;;;;;;;;;;;
ian; (@ Pos Laju National Courier in Ipoh  Perak) https://www.swarmapp.com/c/iG1wOp78LlH ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/7BIKfAyiOnU ;;;;;;;;;;;;
ïlkay;Hari2 pon okay (@ Poslaju Baru Mentakab in Mentakab  Pahang) https://www.swarmapp.com/c/jl9ZoOqfYol pic.twitter.com/xTSV2LlrUM;;;;;;;;;;;;
Majdiah;siap terima barang  tq Encik Pos Laju. jom solat Asar. @ Masjid Al-Sultan Ismail Petra https://www.instagram.com/p/BfvABGXhNYY/ ;;;;;;;;;;;;
Muhammad Faeq Aizat;Barang baek sudah sampai. #ps4pro #ps4games #yakuza0 #thelastofus #poslaju @ Wisma Shell  Shell… https://www.instagram.com/p/Bfu4ttjHeZb/ ;;;;;;;;;;;;
KKCITY COURIER SERVICE;Hantar brang ke pos laju tp tiada masa?? #PoslajukkNOW… https://www.instagram.com/p/Bfu3oC-FTKu/ ;;;;;;;;;;;;
paantastic;Kutip Snowball tee. (@ Pos Laju Skudai in Skudai) https://www.swarmapp.com/c/gA7symnkZhQ ;;;;;;;;;;;;
Ziweng Mak;I'm at Pos Laju National Courier in Ipoh  Perak https://www.swarmapp.com/c/ag7RxhzFriY ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/36UP3Tpoxyn ;;;;;;;;;;;;
nur mimyazaialifnun;I'm at Pos Laju National Courier in Ipoh  Perak https://www.swarmapp.com/c/30bGdPxizmy ;;;;;;;;;;;;
larra;I'm at POSLAJU National Courier (New-Glenmarie) in Shah Alam  Selangor https://www.swarmapp.com/c/acqnJlaMyGD ;;;;;;;;;;;;
POKWA;I'm at Poslaju National Courier in Kuantan  Pahang https://www.swarmapp.com/c/h13HRQrMCPo ;;;;;;;;;;;;
nikmansports;Flash sales from now to 12am!  Free string and grip and poslaju! Normally 89 frame only. Now… https://www.instagram.com/p/Bf5jyHFljIK/ ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/65XOoGIg0tV ;;;;;;;;;;;;
Deus Of Shah Alam;I'm at POSLAJU National Courier (New-Glenmarie) in Shah Alam  Selangor https://www.swarmapp.com/c/6rCv6emM1hr ;;;;;;;;;;;;
ïlkay;Masih di dalam (@ Poslaju Baru Mentakab in Mentakab  Pahang) https://www.swarmapp.com/c/1q31GpMsa2B pic.twitter.com/SiOezguXON;;;;;;;;;;;;
Nisa Fana;Customers parcel (@ Pos Laju National Courier) https://www.swarmapp.com/c/55BBS94wC6j ;;;;;;;;;;;;
Majdiah;yeayyy  sampai dah tp tak pandai nak guna. hahahhaha. tq kepada Encik Pos Laju . sokmo ikut… https://www.instagram.com/p/Bf7yR0fBGP6/ ;;;;;;;;;;;;
jayy18;I'm at PosLaju National Courier in Puchong  Selangor https://www.swarmapp.com/c/8PwXjtM6Bst ;;;;;;;;;;;;
Fazliza Razali;I'm at Poslaju National Courier Festival Mall https://www.swarmapp.com/c/1vGqGqQCwCt ;;;;;;;;;;;;
Adlyna;pos luh (@ Pos Laju ( National Courier ) in Muar  Johor) https://www.swarmapp.com/c/4yhuLISgpwu ;;;;;;;;;;;;
Adlyna;pos luh (@ Pos Laju ( National Courier ) in Muar  Johor) https://www.swarmapp.com/c/4yhuLISgpwu ;;;;;;;;;;;;
wns;I'm at POSLAJU National Courier https://www.swarmapp.com/c/b6FbrGWg3Az ;;;;;;;;;;;;
VitaMIN_Ci;I was at POSLAJU National Courier in Bandar Baru Bangi  Selangor https://www.swarmapp.com/c/lqvxu52DZSk ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/6Nd06F8fqFo ;;;;;;;;;;;;
sleepyhead;Posto sin cookies (@ Pos Laju National Courier in Petaling Jaya  SELANGOR) https://www.swarmapp.com/c/g6V2QbaSvcI ;;;;;;;;;;;;
Abu Husnadhra;Harini drive thru je (@ POSLAJU National Courier in Bandar Baru Bangi  Selangor) https://www.swarmapp.com/c/dJQftbLW42M ;;;;;;;;;;;;
jrashraf;Self collection & postage (@ POSLAJU National Courier in Petaling Jaya  Selangor) https://www.swarmapp.com/c/5IS57FykUzr ;;;;;;;;;;;;
Raycershanne Radam;. . ... Dekat Pos Laju Bangi  ambik barang sekejap  sambil-sambil tu kita buat… https://www.instagram.com/p/BgIKZlqFeyT/ ;;;;;;;;;;;;
ïlkay;Settle (@ Poslaju Baru Mentakab in Mentakab  Pahang) https://www.swarmapp.com/c/kaRA9qYlsAb pic.twitter.com/Hbfj9aIKRd;;;;;;;;;;;;
#babamim;I'm at Poslaju National Courier in Kuantan  Pahang https://www.swarmapp.com/c/dlto6v89Aa4 ;;;;;;;;;;;;
Rafaa Razali;@pikascrubdistrict (@ Poslaju Pelabuhan Klang in Port Klang  Selangor) https://www.swarmapp.com/c/lyyjZVdJeAM ;;;;;;;;;;;;
amirul talhar;Roll (@ Poslaju Tanjung Malim in Tanjong Malim  Perak) https://www.swarmapp.com/c/cEMfuEvbPnV ;;;;;;;;;;;;
Abu Husnadhra;I'm at POSLAJU National Courier in Bandar Baru Bangi  Selangor w/ @21m13https://www.swarmapp.com/c/7JgXhbru9m8 ;;;;;;;;;;;;
ïlkay;Haru biru harini (@ Poslaju Baru Mentakab in Mentakab  Pahang) https://www.swarmapp.com/c/1TNQy6RpArR pic.twitter.com/9hx6HmBa3s;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/3O0amfPbLiS ;;;;;;;;;;;;
amirah;I'm at POSLAJU National Courier https://www.swarmapp.com/c/0kVk89HkQOe ;;;;;;;;;;;;
elle.nana;Collect theself-reward birthday present. Kasiannn (@ POSLAJU National Courier in Kota Kinabalu  Sabah) https://www.swarmapp.com/c/dBUmVUxtxZj ;;;;;;;;;;;;
masieta;tq encik suamy pos laju anta brg tadi pelik jgk sbb kite x oder… https://www.instagram.com/p/BeXIDdZhBUUAj867V9X0PWauHfTzFpV2e_qzwE0/ …;;;;;;;;;;;;
Shaa;Posting time! (@ Poslaju National Courier in Kuantan  Pahang) https://www.swarmapp.com/c/0R2EvkhhKcq ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/jb3sy4ihtZf ;;;;;;;;;;;;
Akid Sani;I'm at Segalanya Disini/Poslaju/Citylink (Setia Alam) in Setia Alam  Selangor https://www.swarmapp.com/c/l6Rar1wRCdv ;;;;;;;;;;;;
Radhi;I'm at POSLAJU National Courier in Bandar Baru Bangi  Selangor https://www.swarmapp.com/c/1lo926TzQ2Z ;;;;;;;;;;;;
Hak Bencho;Berzaman dah expired baru nk renew balik lesen. (@ Poslaju Tmn Melawati in Taman Melawati  Kuala Lumpur) https://www.swarmapp.com/c/4rNUErYmLU0 ;;;;;;;;;;;;
Majdiah;Alhamdulillah  selamat sampai. Terima kasih Encik Pos Laju. bakpo dio oyat jadik cuti lah kerja… https://www.instagram.com/p/BgQDAlEgt1S/ ;;;;;;;;;;;;
Khusyairi;I'm at Segalanya Disini Gombak (POSLAJU/CITYLINK AGENT) in Gombak  Selangor https://www.swarmapp.com/c/gmi1umb3X7s ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/eIFCAJAM2tL ;;;;;;;;;;;;
Farhan Ghz;I'm at Poslaju Kangar in Kangar  Perlis https://www.swarmapp.com/c/alZ3eYfZV0r ;;;;;;;;;;;;
PU Yonce;last postage (@ PosLaju Kiosk in Gombak  Kuala Lumpur) https://www.swarmapp.com/c/5yPhKvcHsuY ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/c4gDDsFz4x1 rmapp.com/c/9II5YHcxC9u ;;;;;;;;;;;;
nur mimyazaialifnun;I'm at Pos Laju National Courier in Ipoh  Perak https://www.swarmapp.com/c/jH8kEEb5I9k ;;;;;;;;;;;;
Nazirul Azfar;Panas lit lit  nasib baik sebab tina je (@ POSLAJU National Courier in Kuala Lumpur  Malaysia) https://www.swarmapp.com/c/jdqp1BbZpHe ;;;;;;;;;;;;
Miss E;Lama dah tak datang sini..dah renovate lawa dah rupanya..and sejuk je (@ Poslaju National Courier in Kuantan  Pahang) https://www.swarmapp.com/c/e7WHVx4Oz6h pic.twitter.com/PM9UUeKGBf;;;;;;;;;;;;
Qifjik;Sejuk dlm pejabat pos ni tido jap (@ poslaju Icity seksyen 7 in Shah Alam) https://www.swarmapp.com/c/ex2dtmBpYU8 ;;;;;;;;;;;;
Nor Azri Hj Mahmud™;Fuh  so many peoples are collecting their items. (@ POSLAJU National Courier in Kota Kinabalu  Sabah) https://www.swarmapp.com/c/gQDeiOyRDrg ;;;;;;;;;;;;
Jonathan Lawrence;I'm at POSLAJU National Courier in Petaling Jaya  Selangor https://www.swarmapp.com/c/lGai7VkWJb6 ;;;;;;;;;;;;
Fuza;teman bibi (@ Poslaju Tmn Melawati in Taman Melawati  Kuala Lumpur w/ @saffaninos) https://www.swarmapp.com/c/bG4CUV0PbL6 ;;;;;;;;;;;;
Azrul Nizam;I'm at Poslaju Balakong in Seri Kembangan  Selangor https://www.swarmapp.com/c/hO4gLlJiqeH ;;;;;;;;;;;;
Majdiah;yeayyyy  alhamdulillah. sampai jgop brg ambo. . Tq Encik Pos Laju. @ Pasir Tumboh  Kelantan … https://www.instagram.com/p/Bgc3o93Ah1V/ ;;;;;;;;;;;;
Abu Husnadhra;I'm at POSLAJU National Courier in Bandar Baru Bangi  Selangor w/ @21m13https://www.swarmapp.com/c/ataOjkz7lXT ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/2DtWNIinDpC ;;;;;;;;;;;;
myrajane;Poslaju (@ Tesco sg petani utara kedah w/ @wannurain_) https://www.swarmapp.com/c/ak0pEObWoKR ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/e3SOvFGfMzR ;;;;;;;;;;;;
Abuja;Posto posto (@ Kiosk Pos Laju Tesco Bandar Puteri Bangi in Kajang  Selangor) https://www.swarmapp.com/c/hYy5ITERwb5 ;;;;;;;;;;;;
Fazliza Razali;I'm at Poslaju Tmn Melawati in Taman Melawati  Kuala Lumpur https://www.swarmapp.com/c/6UzLzEZcbE2 ;;;;;;;;;;;;
Khusyairi;I'm at Segalanya Disini Gombak (POSLAJU/CITYLINK AGENT) in Gombak  Selangor https://www.swarmapp.com/c/jwH3oeJfHli ;;;;;;;;;;;;
l l l L;I'm at POSLAJU National Courier in Bandar Baru Bangi  Selangor https://www.swarmapp.com/c/iVRaM9jtyxz ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/3Tli9yU48u8 ;;;;;;;;;;;;
nur mimyazaialifnun;I'm at Pos Laju National Courier in Ipoh  Perak https://www.swarmapp.com/c/j6LKIKfiGAZ ;;;;;;;;;;;;
Is; (@ PosLaju Batu Caves in Batu Caves  Selangor) https://www.swarmapp.com/c/4bmrwEa52RW ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/5n75YFDPEhI ;;;;;;;;;;;;
Majdiah;alhamdulillah  sampai 1 pos laju Majdiah. kepada Encik Pos Laju  terima kasih. maaf lah tok buka… https://www.instagram.com/p/Bgu8XofAtc6/ ;;;;;;;;;;;;
Majdiah;alhamdulillah  sampai 1 pos laju Majdiah. kepada Encik Pos Laju  terima kasih. maaf lah tok buka… https://www.instagram.com/p/Bgu8XofAtc6/ ;;;;;;;;;;;;
jrm_cheras;Alhamdulillah  selesai packing untuk poslaju harini..kejap lagi kita pos pakai mesin… https://www.instagram.com/p/BgyXdUVhosJ/ ;;;;;;;;;;;;
SMZ PURPLE BOOKS STORE;#throwback20february2018 penghantaran novel ke poslaju pada petang selasa (20/2/2018)… https://www.instagram.com/p/BgyOv1QhOJd/ ;;;;;;;;;;;;
SMZ PURPLE BOOKS STORE;#throwback10february2018 penghantaran novel ke poslaju pada pagi khamis (10/2/2018)… https://www.instagram.com/p/BgyDLhlBkD8/ ;;;;;;;;;;;;
SMZ PURPLE BOOKS STORE;#throwback8february2018 penghantaran novel ke poslaju pada petang khamis (8/2/2018)… https://www.instagram.com/p/BgyBedZB4CZ/ ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/4ItKQgn0dw0 ;;;;;;;;;;;;
_Aabiidah.fuad_;Done Pos ! 2 Body Scrub 1 Face Mist. Tq poslaju #MaryJardinProduct #AgentMJRaniyya… https://www.instagram.com/p/Bg0xzbQnMfZ/ ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/2wUiMm6FHJq ;;;;;;;;;;;;
Zul;I'm at POSLAJU National Courier (New-Glenmarie) in Shah Alam  Selangor https://www.swarmapp.com/c/aWGliQjwpGZ ;;;;;;;;;;;;
N@$# \/!££@;Kutip sendiri. Barang urgent. (@ Poslaju Pekan Nanas (NEW) in Jeram Batu  Johore) https://www.swarmapp.com/c/lIg5syb3qGB ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/89XwJuAlmQh ;;;;;;;;;;;;
Asyraf;I'm at Poslaju National Courier in Kuantan  Pahang https://www.swarmapp.com/c/kbl1grwTKmE ;;;;;;;;;;;;
muhd.njb;I'm at Pos Laju National Courier in Seremban  Negeri Sembilan https://www.swarmapp.com/c/ihhJWY39UHm ;;;;;;;;;;;;
MF;Cuba try (@ Pos Laju National Courier in Seremban  Negeri Sembilan) https://www.swarmapp.com/c/lbGK3ORXfVN ;;;;;;;;;;;;
SMZ PURPLE BOOKS STORE;#throwback24march2018 Penghantaran novel ke poslaju pada petang sabtu… https://www.instagram.com/p/Bg9BQRkhIRf/ ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/h6SSp0WDery ;;;;;;;;;;;;
RM;I'm at POSLAJU Cyberjaya Service Centre - @pos4you in Cyberjaya  Selangorhttps://www.swarmapp.com/c/6KHw2KNYiw4 ;;;;;;;;;;;;
Azreen Nik;http://www.jazalo.com/pos  (@ POSLAJU National Courier in Kuala Lumpur  Malaysia) https://www.swarmapp.com/c/8yKNDKn6wA0 ;;;;;;;;;;;;
Faisalli Amil Bin Majuni™;I'm at POSLAJU National Courier in Bandar Baru Bangi  Selangor https://www.swarmapp.com/c/dutsseFR6UM ;;;;;;;;;;;;
sarah;I'm at POSLAJU KLANG in Kelang  Selangor https://www.swarmapp.com/c/joADXTImizk ;;;;;;;;;;;;
Adlyna;pos luh (@ Pos Laju ( National Courier ) in Muar  Johor) https://www.swarmapp.com/c/ewesE6yKYnn ;;;;;;;;;;;;
zafirahlatiff;I'm at PosLaju Batu Caves in Batu Caves  Selangor https://www.swarmapp.com/c/fTb0KSZxNB1 ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/3oz94b2OQdk ;;;;;;;;;;;;
Fazliza Razali;I'm at PosLaju Batu Caves in Batu Caves  Selangor https://www.swarmapp.com/c/hX4VXC7xN1a ;;;;;;;;;;;;
Zul;I'm at Pos Laju National Courier in Kuala Selangor  Selangor https://www.swarmapp.com/c/kpCo3rMUTq0 ;;;;;;;;;;;;
Dalilah;Cepat pulak poslaju ni buat kerja... Semalam pos  hari ni sampai... Ni yang sayang lebih… https://www.instagram.com/p/BhGVI12grmK/ ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/bqf1Vhz6ih5 ;;;;;;;;;;;;
Fernando Faiz;I'm at Pos Laju Taiping in Taiping  Perak https://www.swarmapp.com/c/dLQKBXdJTFZ ;;;;;;;;;;;;
™mikaMikAiL™;Posto posto (@ PosLaju Batu Caves in Batu Caves  Selangor) https://www.swarmapp.com/c/3DSuq0opk8u ;;;;;;;;;;;;
AS;Ehh ada nya sitok (@ Pos Laju Kuching Utara in Kuching  Sarawak) https://www.swarmapp.com/c/bhkYiI2lNAx ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/0PHSmzxQNXL ;;;;;;;;;;;;
Sha; Koir Pos Perak #allstarz8 #karnivalsukanposmalaysia @ Pos Laju Ipoh https://www.instagram.com/p/BhI8AvaBNykRJeOgTy2oqXZ5dz3UgkFI1I31EQ0/ …;;;;;;;;;;;;
Lyaa;I'm at Poslaju National Courier in Kuantan  Pahang https://www.swarmapp.com/c/ky4MaGB9bsA ;;;;;;;;;;;;
jrm_cheras;Insyallah tengahari ni saya dah arrange 11 tempat utk COD..Kalau abam poslaju mesti cakap … https://www.instagram.com/p/BhIrr4FAofT/ ;;;;;;;;;;;;
blvck;Happy birthday yusi the rps emo boi @ Pos Laju Ipoh https://www.instagram.com/p/BhIYYpJncaJ/ ;;;;;;;;;;;;
SMZ PURPLE BOOKS STORE;#throwback27march2018 Penghantaran novel ke poslaju pada pagi selasa (27/3/2018)… https://www.instagram.com/p/BhREVYtAJ26/ ;;;;;;;;;;;;
Syahin Alwie;I'm at POSLAJU National Courier in Bandar Baru Bangi  Selangor https://www.swarmapp.com/c/4ugOMQwt46z ;;;;;;;;;;;;
amir yusuf;I'm at POSLAJU National Courier in Cheras  Kuala Lumpur https://www.swarmapp.com/c/8MIlCIPyzPf ;;;;;;;;;;;;
A;tak pernah tak ramai (@ Pos Laju National Courier in Seremban  Negeri Sembilan) https://www.swarmapp.com/c/gsGLpOhtOPn ;;;;;;;;;;;;
Mohammad Khidir;Audit oh audit... @ POS LAJU National Courier MALAYSIA  Larkin  JB https://www.instagram.com/p/BhYmz-nFckwrnJ5PUg7JDKjWKNu0Af4rkl3Fzo0/ …;;;;;;;;;;;;
Tengku Luna;Baru dan lengang! (@ Poslaju Subang Persiaran 7 in Damansara  Selangor) https://www.swarmapp.com/c/blfkez83lkq ;;;;;;;;;;;;
EKIN;I'm at Poslaju National Courier in Kuantan  Pahang https://www.swarmapp.com/c/20AxDbMVcK5 ;;;;;;;;;;;;
M A R K O N A;Pos policy clients (@ POSLAJU National Courier in Cheras  Kuala Lumpur) https://www.swarmapp.com/c/jCMDTpC9mzI ;;;;;;;;;;;;
Northern Diamond; ARGgghhh.. Belasah jer la labu...  #tinggal #jauh #kita #poslaju… https://www.instagram.com/p/BhejlJRh4_J/ ;;;;;;;;;;;;
Benladin;I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/bPZqNXtIIyu ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/gFT35Z7NKxA ;;;;;;;;;;;;
Akid Sani;I'm at Segalanya Disini/Poslaju/Citylink (Setia Alam) in Setia Alam  Selangor https://www.swarmapp.com/c/5HXzBkeqX3F ;;;;;;;;;;;;
Northern Diamond;Tradisional... Minyak kampung... #tinggal #jauh #kita #poslaju #malaysia #brunei… https://www.instagram.com/p/BhhrFuLB9OX/ ;;;;;;;;;;;;
Anggun;I'm at Poslaju National Courier in Kuantan  Pahang w/ @syerazainihttps://www.swarmapp.com/c/065jNm5DL4X ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/gazKHcJvQnd ;;;;;;;;;;;;
Timmy;Menyampah kena dtg jauh2 (@ Poslaju National Courier in Kuantan  Pahang) https://www.swarmapp.com/c/1jbr7juEDHl ;;;;;;;;;;;;
King SuHuat |-/;I'm at POSLAJU National Courier in Bandar Baru Bangi  Selangor https://www.swarmapp.com/c/e7Nc8oDMMRi ;;;;;;;;;;;;
za;I'm at PosLaju Larkin in Johor Bahru w/ @safwanmalek18https://www.swarmapp.com/c/fVW96o8jG8N ;;;;;;;;;;;;
alipkapmimlam;I'm at Poslaju Kampung Cherang in Kota Bharu  Kelantan https://www.swarmapp.com/c/2kp6jox0U6d ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/epyvHrF3cRZ ;;;;;;;;;;;;
Cami;Pos ganja jap. (@ PosLaju Batu Caves in Batu Caves  Selangor) https://www.swarmapp.com/c/hmufgDx4JHm ;;;;;;;;;;;;
Northern Diamond;Tradisional... Minyak kampung... #tinggal #jauh #kita #poslaju #malaysia #brunei… https://www.instagram.com/p/BhswIjHhsak/ ;;;;;;;;;;;;
fiqaliqa; (@ Pos Laju Skudai in Skudai) https://www.swarmapp.com/c/cLmEjwhUGxK ;;;;;;;;;;;;
Rabb;I'm at POSLAJU KLANG in Kelang  Selangor https://www.swarmapp.com/c/1SiQBYG9k3s ;;;;;;;;;;;;
FaqishCheAli;Tukar (@ Poslaju Pelabuhan Klang in Port Klang  Selangor) https://www.swarmapp.com/c/eOiUEGsAXL0 ;;;;;;;;;;;;
Zulharis Ghazali;I'm at PosLaju in George Town  Penang https://www.swarmapp.com/c/2v2uiGXP3Pm ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/abcGCVd2qL5 ;;;;;;;;;;;;
atiqahameera;I'm at POSLAJU National Courier in Cheras  Kuala Lumpur https://www.swarmapp.com/c/9AARlacAkW8 ;;;;;;;;;;;;
Cami;Hujannn (@ Poslaju National Courier) https://www.swarmapp.com/c/hwW4SuYu0EC ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/it6fTXgbORU ;;;;;;;;;;;;
NATASHA;I'm at PosLaju Batu Caves in Batu Caves  Selangor https://www.swarmapp.com/c/ii35AZ2z39F ;;;;;;;;;;;;
E M E L I N;I'm at Poslaju Subang Persiaran 7 in Damansara  Selangor https://www.swarmapp.com/c/bYw8nYFz5s7 ;;;;;;;;;;;;
mia;I'm at Pos Laju National Courier https://www.swarmapp.com/c/3xqMAczguQl ;;;;;;;;;;;;
Fazliza Razali;I'm at Poslaju Tmn Melawati in Taman Melawati  Kuala Lumpur https://www.swarmapp.com/c/2rRaeHeRZFx ;;;;;;;;;;;;
Na'im Ismail;I'm at Poslaju Kangar in Kangar  Perlis https://www.swarmapp.com/c/l23y5fyfLDX ;;;;;;;;;;;;
nor azmy;I'm at POSLAJU National Courier in Kota Kinabalu  Sabah https://www.swarmapp.com/c/bDU5IXQKVRB ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/k2JTdeEDwjv ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/2gwExdAZW4q ;;;;;;;;;;;;
WoeiJian Looi;I'm at POSLAJU National Courier in Cheras  Kuala Lumpur https://www.swarmapp.com/c/5DVpPpB6nLZ ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/f4nt3nobvDj ;;;;;;;;;;;;
^^;I'm at Pos Laju Skudai in Skudai https://www.swarmapp.com/c/6tAYYDnKlUS ;;;;;;;;;;;;
Awesomely Saucy;I'm at Pos Laju https://www.swarmapp.com/c/lH4ee0VtA2L ;;;;;;;;;;;;
ShahriezanBenWaleed;I'm at Poslaju in Kuala Lumpur https://www.swarmapp.com/c/aKXe0asDFOq ;;;;;;;;;;;;
Shafiq;Pickup barang zzzz (@ Pos Laju National Courier in Ipoh  Perak) https://www.swarmapp.com/c/ayJG0golGGS ;;;;;;;;;;;;
Khairul Zamri™;I'm at Pos Laju National Courier in Seremban  Negeri Sembilan https://www.swarmapp.com/c/7JOBTzrcxw1 ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/7TisxGREE53 ;;;;;;;;;;;;
^^;I'm at Pos Laju Skudai in Skudai https://www.swarmapp.com/c/9JKFUWYHj7t ;;;;;;;;;;;;
Elon Musketeers;I'm at Pos Laju Ampang in Ampang  KL https://www.swarmapp.com/c/iZXyaZDEz1j ;;;;;;;;;;;;
Helmy Samad;Hujan Pagi Edisi Ulangtahun Ke 30. RM65 tanpa poslaju. Whatsapp… https://www.instagram.com/p/Bh-nzr6nthIGwBXiM73Bt91fYgqpy3PQH2AMbk0/ …;;;;;;;;;;;;
Wahyu Ilahi;I'm at POSLAJU KLANG in Kelang  Selangor https://www.swarmapp.com/c/c9iyDOgIN5k ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/e6f2fAwd18H ;;;;;;;;;;;;
BOB;I'm at Pos Laju in Johor Bahru  Johor/Malaysia https://www.swarmapp.com/c/fyxng1NV7Gj ;;;;;;;;;;;;
Haikal;I'm at Pos Laju National Courier https://www.swarmapp.com/c/aUNP3dXnSJ4 ;;;;;;;;;;;;
Putra Hakimi Fasyah;Jualan Hari Pekerja 01/05/2018... RM200 all in..pos laju SM #foc.. Lokasi Seremban… https://www.instagram.com/p/BiNOEMZF1Up/ ;;;;;;;;;;;;
Fyra;Ingatkan takyah dtg pos laju dah  kene pos brg akak punya psl (@ Poslaju Baru Mentakab in Mentakab  Pahang) https://www.swarmapp.com/c/jrXWpTxeYdr ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/8jMKxnKYcN8 ;;;;;;;;;;;;
byl;I'm at Pejabat pos laju in Miri https://www.swarmapp.com/c/cyrx6M3046X ;;;;;;;;;;;;
5_5;I'm at Poslaju Kampung Cherang in Kota Bharu  Kelantan https://www.swarmapp.com/c/i0O4eYywV54 ;;;;;;;;;;;;
Superman;2nd round (@ Pos Laju Sarikei) https://www.swarmapp.com/c/2GEilcGc7Hm ;;;;;;;;;;;;
Fyra;Kalau masuk ezparcel tadi takyah buang masa dah (@ Poslaju Baru Mentakab in Mentakab  Pahang) https://www.swarmapp.com/c/bs9jv3lbQ9Z ;;;;;;;;;;;;
Zul;I'm at Pos Laju National Courier in Kuala Selangor  Selangor https://www.swarmapp.com/c/jUYVB2LMcX5 ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/2Lv9g8ntKke ;;;;;;;;;;;;
kuraraku;I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/h2UdTz7J0Zj ;;;;;;;;;;;;
Abu Husnadhra;Kuatkan radio. Kuatkan radio anda (@ POSLAJU National Courier in Bandar Baru Bangi  Selangor w/ @21m13)https://www.swarmapp.com/c/kxoC7lCisAI ;;;;;;;;;;;;
kuraraku;I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/7NmapJd7Vuu ;;;;;;;;;;;;
'Double F';I'm at Pos Laju National Courier in Petaling Jaya  SELANGOR https://www.swarmapp.com/c/j9kb1XXyNnk ;;;;;;;;;;;;
OWA CHOC STOP;Alhamdullilah order arini ..smbik tunggu van.poslaju dtg pickup..staf bz jgk… https://www.instagram.com/p/BiWOZEqBoxk/?utm_source=twitter …;;;;;;;;;;;;
